tanggal,Tn,Tx,Tavg,pr
16-04-2002,22.0,33.4,28.4,0.0
17-04-2002,22.0,31.9,26.0,0.0
18-04-2002,24.0,32.5,27.4,0.0
19-04-2002,23.0,33.8,27.6,0.0
20-04-2002,22.0,33.2,26.5,5.0
21-04-2002,25.0,33.0,27.0,0.0
22-04-2002,24.0,33.6,28.5,0.0
23-04-2002,23.0,33.4,30.1,0.0
24-04-2002,23.0,33.7,28.2,0.0
25-04-2002,22.0,33.4,27.1,0.0
26-04-2002,25.0,33.8,28.7,0.0
27-04-2002,23.0,33.7,27.3,0.0
28-04-2002,24.0,33.0,27.5,0.0
29-04-2002,23.0,33.2,27.3,0.0
30-04-2002,26.0,31.4,28.5,0.0
01-05-2002,25.0,32.7,28.3,0.0
02-05-2002,25.0,33.1,28.8,0.0
03-05-2002,24.0,33.0,28.5,0.0
04-05-2002,26.0,33.4,28.7,0.0
05-05-2002,23.0,32.7,28.7,0.0
06-05-2002,26.0,34.2,28.9,0.0
07-05-2002,24.0,34.0,29.3,0.0
08-05-2002,25.0,33.7,28.9,0.0
09-05-2002,23.0,33.8,28.3,0.0
10-05-2002,24.0,34.1,27.9,0.0
11-05-2002,25.0,32.1,25.8,0.0
12-05-2002,24.0,32.3,27.2,0.0
13-05-2002,24.0,33.7,27.9,0.0
14-05-2002,23.0,33.8,27.3,0.0
15-05-2002,21.0,32.9,26.2,0.0
16-05-2002,23.0,32.6,27.0,0.0
17-05-2002,23.0,32.9,27.4,0.0
18-05-2002,23.0,32.0,27.3,0.0
19-05-2002,24.0,32.6,27.0,0.0
20-05-2002,23.0,32.4,25.7,0.0
21-05-2002,22.0,32.9,26.9,0.0
22-05-2002,22.0,33.2,26.1,0.0
23-05-2002,23.0,34.6,27.0,0.0
24-05-2002,21.0,33.8,26.9,0.0
25-05-2002,22.0,33.6,27.0,0.0
26-05-2002,23.0,33.8,27.5,0.0
27-05-2002,21.0,34.2,27.3,0.0
28-05-2002,23.0,32.6,27.0,0.0
29-05-2002,23.0,32.4,26.9,0.0
30-05-2002,25.0,31.0,26.4,0.0
31-05-2002,23.0,31.5,26.1,0.0
01-06-2002,20.0,32.6,26.3,0.0
02-06-2002,22.0,31.4,25.6,0.0
03-06-2002,24.0,32.0,27.0,0.0
04-06-2002,24.0,32.3,26.9,0.0
05-06-2002,24.0,32.4,27.2,0.0
06-06-2002,24.0,31.8,26.4,0.0
07-06-2002,22.0,32.9,25.3,0.0
08-06-2002,22.0,31.6,26.1,0.0
09-06-2002,23.0,33.0,26.9,0.0
10-06-2002,25.0,33.0,27.1,0.0
11-06-2002,24.0,32.0,27.5,0.0
12-06-2002,25.0,33.0,27.0,0.0
13-06-2002,24.0,32.9,27.3,0.0
14-06-2002,23.0,32.5,28.2,0.0
15-06-2002,22.0,32.0,26.3,0.0
16-06-2002,22.0,31.4,25.2,0.0
17-06-2002,20.0,31.3,25.0,0.0
18-06-2002,22.0,33.6,26.5,0.0
19-06-2002,22.0,30.8,26.6,0.0
20-06-2002,22.0,31.9,25.4,0.0
21-06-2002,18.0,30.0,23.0,0.0
22-06-2002,18.0,32.1,25.1,0.0
23-06-2002,23.0,29.9,25.4,0.0
24-06-2002,19.0,31.2,24.2,0.0
25-06-2002,19.0,30.1,24.8,0.0
26-06-2002,20.0,30.8,23.9,0.0
27-06-2002,22.0,31.5,25.2,0.0
28-06-2002,22.0,32.2,25.5,0.0
29-06-2002,22.0,31.3,26.0,0.0
30-06-2002,23.0,31.2,25.9,0.0
01-07-2002,22.0,30.8,25.2,0.0
02-07-2002,20.0,28.1,24.5,0.0
03-07-2002,23.0,30.0,25.9,0.0
04-07-2002,24.0,31.2,25.6,0.0
05-07-2002,22.0,30.3,25.4,0.0
06-07-2002,20.0,30.0,24.2,0.0
07-07-2002,22.0,30.2,24.6,0.0
08-07-2002,20.0,30.7,25.5,0.0
09-07-2002,22.0,31.0,25.6,0.0
10-07-2002,22.0,31.6,26.4,0.0
11-07-2002,23.0,30.8,26.0,0.0
12-07-2002,22.0,31.4,25.6,0.0
13-07-2002,21.0,31.5,25.2,0.0
14-07-2002,21.0,32.5,25.7,0.0
15-07-2002,22.0,31.7,25.7,0.0
16-07-2002,22.0,31.7,25.7,0.0
17-07-2002,23.0,29.0,25.2,0.0
18-07-2002,22.0,29.8,25.2,0.0
19-07-2002,22.0,31.2,25.3,0.0
20-07-2002,20.0,31.7,26.1,0.0
21-07-2002,24.0,33.2,26.5,0.0
22-07-2002,24.0,32.2,26.2,0.0
23-07-2002,22.0,32.4,25.7,0.0
24-07-2002,22.0,32.6,26.5,0.0
25-07-2002,22.0,32.0,27.0,0.0
26-07-2002,20.0,32.9,26.3,0.0
27-07-2002,23.0,33.1,26.3,0.0
28-07-2002,23.0,32.5,25.8,0.0
29-07-2002,24.0,33.0,26.6,0.0
30-07-2002,23.0,32.0,26.7,0.0
31-07-2002,23.0,32.0,26.4,0.0
01-08-2002,20.0,30.5,25.2,0.0
02-08-2002,21.0,32.6,24.7,0.0
03-08-2002,21.0,31.4,24.3,0.0
04-08-2002,20.0,32.3,25.6,0.0
05-08-2002,22.0,32.6,26.3,0.0
06-08-2002,21.0,32.7,26.0,0.0
07-08-2002,20.0,33.3,25.6,0.0
08-08-2002,21.0,33.4,25.5,0.0
09-08-2002,19.0,33.8,25.7,0.0
10-08-2002,20.0,33.0,25.3,0.0
11-08-2002,20.0,31.4,24.4,0.0
12-08-2002,19.0,31.8,24.2,0.0
13-08-2002,20.0,33.5,24.5,0.0
14-08-2002,22.0,32.5,25.5,0.0
15-08-2002,21.0,33.0,27.1,0.0
16-08-2002,20.0,33.2,25.0,0.0
17-08-2002,20.0,31.4,24.5,0.0
18-08-2002,21.0,32.2,24.5,0.0
19-08-2002,19.0,32.1,24.4,0.0
20-08-2002,23.0,32.5,26.9,0.0
21-08-2002,20.0,32.8,25.8,0.0
22-08-2002,22.0,31.0,25.4,0.0
23-08-2002,21.0,31.4,26.0,0.0
24-08-2002,21.0,33.4,26.8,0.0
25-08-2002,20.0,32.9,26.2,0.0
26-08-2002,22.0,33.2,26.4,0.0
27-08-2002,19.0,33.4,26.3,0.0
28-08-2002,20.0,32.6,25.7,0.0
29-08-2002,20.0,32.3,24.6,0.0
30-08-2002,22.0,32.6,26.1,0.0
31-08-2002,22.0,31.8,26.5,0.0
01-09-2002,22.0,33.6,27.6,0.0
02-09-2002,18.0,32.2,25.7,0.0
03-09-2002,19.0,31.7,25.6,0.0
04-09-2002,22.0,33.2,26.8,0.0
05-09-2002,20.0,31.6,25.3,0.0
06-09-2002,21.0,32.4,26.4,0.0
07-09-2002,21.0,31.4,25.3,0.0
08-09-2002,22.0,34.1,27.0,0.0
09-09-2002,22.0,31.4,25.6,0.0
10-09-2002,21.0,31.8,25.5,0.0
11-09-2002,21.0,31.8,26.7,0.0
12-09-2002,21.0,32.9,26.9,0.0
13-09-2002,23.0,33.5,26.9,0.0
14-09-2002,24.0,31.6,26.8,0.0
15-09-2002,23.0,32.2,26.8,38.0
16-09-2002,22.0,32.2,26.6,0.0
17-09-2002,22.0,32.0,26.6,0.0
18-09-2002,22.0,31.0,25.8,0.0
19-09-2002,23.0,32.8,27.0,0.0
20-09-2002,22.0,31.6,26.2,0.0
21-09-2002,22.0,33.9,26.6,0.0
22-09-2002,18.0,33.4,25.8,0.0
23-09-2002,20.0,33.0,26.1,0.0
24-09-2002,20.0,32.4,25.3,0.0
25-09-2002,21.0,31.6,26.7,0.0
26-09-2002,24.0,33.6,28.2,0.0
27-09-2002,24.0,34.2,28.2,0.0
28-09-2002,22.0,33.0,26.9,0.0
29-09-2002,24.0,33.4,26.5,0.0
30-09-2002,23.0,33.4,26.2,5.0
01-10-2002,24.0,35.2,28.7,0.0
02-10-2002,24.0,34.8,27.4,0.0
03-10-2002,20.0,31.3,25.5,0.0
04-10-2002,21.0,32.0,27.5,0.0
05-10-2002,24.0,33.1,27.9,0.0
06-10-2002,23.0,34.2,27.8,0.0
07-10-2002,23.0,32.0,26.7,0.0
08-10-2002,23.0,35.0,27.0,0.0
09-10-2002,23.0,33.1,27.0,0.0
10-10-2002,22.0,33.4,27.6,0.0
11-10-2002,24.0,32.8,26.8,0.0
12-10-2002,25.0,35.2,28.8,0.0
13-10-2002,22.0,33.2,27.1,0.0
14-10-2002,24.0,32.8,28.0,0.0
15-10-2002,24.0,33.4,28.6,0.0
16-10-2002,22.0,34.6,28.2,0.0
17-10-2002,23.0,31.2,26.8,0.0
18-10-2002,21.0,32.1,29.1,0.0
19-10-2002,21.0,33.3,27.8,0.0
20-10-2002,25.0,33.0,27.2,0.0
21-10-2002,23.0,33.0,28.4,0.0
22-10-2002,21.0,32.5,27.8,0.0
23-10-2002,24.0,32.2,27.6,0.0
24-10-2002,24.0,32.4,28.0,0.0
25-10-2002,24.0,31.4,27.8,0.0
26-10-2002,25.0,33.5,28.7,0.0
27-10-2002,24.0,33.0,28.9,0.0
28-10-2002,24.0,33.9,28.9,0.0
29-10-2002,24.0,32.8,28.5,0.0
30-10-2002,25.0,32.3,28.9,0.0
31-10-2002,25.0,33.6,28.5,0.0
01-11-2002,26.0,34.1,28.5,0.0
02-11-2002,25.0,34.5,28.8,0.0
03-11-2002,23.0,33.0,29.2,0.0
04-11-2002,25.0,34.0,29.7,0.0
05-11-2002,25.0,34.2,29.4,0.0
06-11-2002,25.0,35.0,29.8,0.0
07-11-2002,23.0,36.5,30.5,0.0
08-11-2002,25.0,36.4,30.0,0.0
09-11-2002,25.0,36.7,29.7,0.0
10-11-2002,24.0,37.4,31.6,0.0
11-11-2002,24.0,36.8,29.4,0.0
12-11-2002,24.0,36.1,29.5,0.0
13-11-2002,24.0,33.6,28.9,0.0
14-11-2002,24.0,34.6,28.6,0.0
15-11-2002,25.0,34.4,29.8,0.0
16-11-2002,25.0,37.4,30.9,0.0
17-11-2002,26.0,37.1,30.9,0.0
18-11-2002,26.0,35.0,30.5,0.0
19-11-2002,27.0,34.3,29.8,0.0
20-11-2002,24.0,33.7,29.4,0.0
21-11-2002,23.0,36.4,30.4,0.0
22-11-2002,25.0,34.8,29.6,8888.0
23-11-2002,25.0,33.8,29.3,0.0
24-11-2002,25.0,33.6,29.7,0.0
25-11-2002,26.0,34.6,28.1,35.0
26-11-2002,24.0,31.8,28.0,7.0
27-11-2002,25.0,32.5,27.4,47.0
28-11-2002,23.0,32.9,28.6,8.0
29-11-2002,25.0,32.1,27.0,31.0
30-11-2002,24.0,30.7,26.2,6.0
01-12-2002,26.0,30.8,26.8,5.0
02-12-2002,24.0,30.9,27.0,5.0
03-12-2002,25.0,32.0,27.8,8888.0
04-12-2002,26.0,31.8,27.3,13.0
05-12-2002,24.0,32.5,28.2,4.0
06-12-2002,24.0,33.6,28.9,0.0
07-12-2002,24.0,33.8,29.2,0.0
08-12-2002,26.0,32.9,29.0,0.0
09-12-2002,24.0,33.2,29.6,0.0
10-12-2002,26.0,32.9,28.1,8.0
11-12-2002,25.0,32.0,26.0,52.0
12-12-2002,25.0,32.3,26.5,6.0
13-12-2002,24.0,31.8,28.4,8888.0
14-12-2002,24.0,32.5,27.6,8888.0
15-12-2002,24.0,33.3,28.9,0.0
16-12-2002,24.0,32.8,28.3,0.0
17-12-2002,25.0,34.1,29.5,0.0
18-12-2002,24.0,34.4,29.1,0.0
19-12-2002,24.0,32.6,28.8,0.0
20-12-2002,24.0,33.5,27.6,9.0
21-12-2002,24.0,33.4,29.0,1.0
22-12-2002,25.0,32.3,27.1,5.0
23-12-2002,25.0,33.4,27.8,24.0
24-12-2002,24.0,32.9,27.9,4.0
25-12-2002,25.0,32.7,28.8,0.0
26-12-2002,25.0,32.7,26.8,85.0
27-12-2002,23.0,34.0,27.8,0.0
28-12-2002,25.0,32.2,28.6,1.0
29-12-2002,24.0,33.4,28.4,2.0
30-12-2002,25.0,30.4,27.6,0.0
31-12-2002,25.0,31.0,27.7,0.0
01-01-2003,25.0,32.6,27.4,79.0
02-01-2003,23.0,30.9,26.9,10.0
03-01-2003,23.0,31.6,26.6,1.0
04-01-2003,24.0,31.6,26.3,12.0
05-01-2003,24.0,30.8,27.2,5.0
06-01-2003,24.0,31.0,27.4,0.0
07-01-2003,25.0,31.0,27.6,0.0
08-01-2003,26.0,31.4,27.8,4.0
09-01-2003,24.0,30.4,27.4,0.0
10-01-2003,25.0,31.5,27.4,0.0
11-01-2003,26.0,31.1,28.7,1.0
12-01-2003,24.0,30.6,27.9,17.0
13-01-2003,26.0,30.2,27.9,0.0
14-01-2003,26.0,30.8,28.1,1.0
15-01-2003,26.0,27.2,25.5,11.0
16-01-2003,22.0,29.6,24.1,49.0
17-01-2003,22.0,30.6,26.7,0.0
18-01-2003,23.0,30.4,27.3,0.0
19-01-2003,25.0,31.9,28.2,0.0
20-01-2003,25.0,30.8,28.3,5.0
21-01-2003,24.0,32.5,26.2,55.0
22-01-2003,25.0,31.8,27.2,0.0
23-01-2003,25.0,30.8,27.3,0.0
24-01-2003,23.0,31.4,28.4,12.0
25-01-2003,24.0,30.8,26.9,0.0
26-01-2003,25.0,30.6,27.0,0.0
27-01-2003,25.0,27.5,25.8,1.0
28-01-2003,23.0,30.5,27.4,6.0
29-01-2003,23.0,30.7,26.6,15.0
30-01-2003,24.0,30.7,26.2,0.0
31-01-2003,24.0,29.9,26.2,30.0
01-02-2003,23.0,27.6,25.7,30.0
02-02-2003,24.0,29.6,26.3,3.0
03-02-2003,23.0,30.3,26.1,0.0
04-02-2003,24.0,31.0,27.2,1.0
05-02-2003,24.0,31.9,26.3,0.0
06-02-2003,24.0,32.0,27.0,8.0
07-02-2003,23.0,31.4,26.4,13.0
08-02-2003,24.0,31.6,26.0,8888.0
09-02-2003,24.0,30.9,26.5,15.0
10-02-2003,23.0,31.2,26.8,0.0
11-02-2003,24.0,31.4,26.5,0.0
12-02-2003,24.0,31.5,26.9,36.0
13-02-2003,24.0,30.8,25.0,8888.0
14-02-2003,23.0,31.2,25.7,76.0
15-02-2003,24.0,29.4,25.1,12.0
16-02-2003,24.0,29.9,27.1,10.0
17-02-2003,25.0,29.4,26.4,36.0
18-02-2003,23.0,29.6,25.4,80.0
19-02-2003,23.0,25.8,24.6,60.0
20-02-2003,23.0,26.5,24.3,195.0
21-02-2003,23.0,28.2,25.6,51.0
22-02-2003,25.0,25.0,24.9,43.0
23-02-2003,22.0,30.3,26.9,8.0
24-02-2003,24.0,30.6,27.3,8.0
25-02-2003,24.0,31.0,27.2,0.0
26-02-2003,24.0,31.0,28.1,0.0
27-02-2003,23.0,30.5,28.1,0.0
28-02-2003,24.0,30.2,27.6,29.0
01-03-2003,24.0,28.9,26.2,42.0
02-03-2003,24.0,27.7,25.0,22.0
03-03-2003,20.0,28.1,25.1,1.0
04-03-2003,24.0,30.1,26.5,2.0
05-03-2003,25.0,31.4,27.2,21.0
06-03-2003,23.0,30.7,26.6,42.0
07-03-2003,23.0,28.7,25.6,30.0
08-03-2003,23.0,29.3,26.5,17.0
09-03-2003,23.0,30.6,25.8,21.0
10-03-2003,25.0,25.9,25.3,31.0
11-03-2003,21.0,29.7,25.9,18.0
12-03-2003,21.0,31.0,26.2,0.0
13-03-2003,21.0,31.6,26.5,0.0
14-03-2003,23.0,31.5,26.5,0.0
15-03-2003,21.0,31.4,26.0,8888.0
16-03-2003,22.0,31.1,26.5,0.0
17-03-2003,20.0,31.4,25.4,0.0
18-03-2003,21.0,31.9,25.6,0.0
19-03-2003,22.0,31.8,25.8,8888.0
20-03-2003,23.0,32.0,26.7,0.0
21-03-2003,24.0,31.9,26.3,4.0
22-03-2003,23.0,32.0,26.8,0.0
23-03-2003,22.0,33.1,26.8,0.0
24-03-2003,24.0,33.0,26.9,0.0
25-03-2003,22.0,33.0,26.4,0.0
26-03-2003,22.0,33.2,26.8,0.0
27-03-2003,22.0,33.2,27.4,0.0
28-03-2003,22.0,32.1,27.1,0.0
29-03-2003,23.0,33.2,27.1,0.0
30-03-2003,23.0,32.1,25.4,11.0
31-03-2003,22.0,32.2,24.1,54.0
01-04-2003,24.0,29.8,27.0,0.0
02-04-2003,23.0,32.0,26.2,27.0
03-04-2003,21.0,32.3,26.7,1.0
04-04-2003,23.0,31.5,27.6,0.0
05-04-2003,21.0,31.3,26.4,0.0
06-04-2003,22.0,31.4,25.3,0.0
07-04-2003,22.0,30.6,26.5,0.0
08-04-2003,21.0,31.0,25.9,0.0
09-04-2003,21.0,31.4,26.4,0.0
10-04-2003,22.0,32.2,27.0,0.0
11-04-2003,24.0,33.6,27.3,0.0
12-04-2003,21.0,33.4,26.6,0.0
13-04-2003,23.0,32.2,26.7,0.0
14-04-2003,22.0,33.4,26.9,0.0
15-04-2003,25.0,33.6,28.0,0.0
16-04-2003,24.0,33.5,27.9,0.0
17-04-2003,23.0,33.6,27.9,0.0
18-04-2003,23.0,33.6,27.9,0.0
19-04-2003,23.0,34.0,26.5,0.0
20-04-2003,20.0,33.2,27.0,0.0
21-04-2003,25.0,33.1,28.6,0.0
22-04-2003,25.0,33.0,27.8,0.0
23-04-2003,25.0,34.0,28.5,0.0
24-04-2003,22.0,33.7,27.7,0.0
25-04-2003,25.0,32.9,28.7,0.0
26-04-2003,23.0,33.2,27.6,0.0
27-04-2003,24.0,32.7,27.5,0.0
28-04-2003,23.0,32.2,27.2,0.0
29-04-2003,25.0,33.4,28.7,0.0
30-04-2003,25.0,33.5,28.5,0.0
01-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
02-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
03-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
04-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
05-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
06-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
07-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
08-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
09-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
10-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
11-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
12-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
13-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
14-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
15-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
16-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
17-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
18-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
19-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
20-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
21-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
22-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
23-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
24-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
25-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
26-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
27-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
28-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
29-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
30-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
31-05-2003,22.916163101604276,31.96843400745077,27.0,0.0
01-06-2003,24.0,32.6,27.7,0.0
02-06-2003,23.0,32.7,25.6,0.0
03-06-2003,21.0,33.8,27.9,0.0
04-06-2003,24.0,33.5,28.1,0.0
05-06-2003,23.0,33.4,27.7,0.0
06-06-2003,23.0,33.7,27.0,0.0
07-06-2003,21.0,32.4,26.3,0.0
08-06-2003,22.0,32.3,26.2,8888.0
09-06-2003,23.0,32.2,26.8,0.0
10-06-2003,24.0,32.6,26.9,0.0
11-06-2003,20.0,32.2,27.7,0.0
12-06-2003,22.0,32.3,25.7,0.0
13-06-2003,20.0,31.9,24.6,8888.0
14-06-2003,23.0,31.5,25.7,2.0
15-06-2003,22.0,29.6,25.0,10.0
16-06-2003,23.0,28.5,25.3,7.0
17-06-2003,24.0,28.8,25.1,2.0
18-06-2003,24.0,30.4,26.7,0.0
19-06-2003,21.0,31.5,26.6,0.0
20-06-2003,23.0,31.7,26.5,0.0
21-06-2003,24.0,30.6,26.7,0.0
22-06-2003,24.0,31.3,26.4,0.0
23-06-2003,20.0,32.8,26.0,0.0
24-06-2003,23.0,32.1,26.4,0.0
25-06-2003,21.0,31.3,25.1,0.0
26-06-2003,21.0,32.6,25.8,0.0
27-06-2003,20.0,32.2,25.2,0.0
28-06-2003,18.0,30.4,23.3,0.0
29-06-2003,20.0,30.2,24.6,0.0
30-06-2003,19.0,30.3,23.7,0.0
01-07-2003,18.0,31.8,23.4,0.0
02-07-2003,17.0,33.1,24.1,0.0
03-07-2003,19.0,33.1,24.3,0.0
04-07-2003,22.0,31.6,25.7,0.0
05-07-2003,19.0,31.6,25.0,0.0
06-07-2003,23.0,30.4,26.0,0.0
07-07-2003,22.0,32.2,25.5,0.0
08-07-2003,23.0,31.8,26.6,0.0
09-07-2003,20.0,32.2,26.7,0.0
10-07-2003,24.0,31.6,26.8,0.0
11-07-2003,22.0,31.6,26.1,0.0
12-07-2003,21.0,32.8,26.4,0.0
13-07-2003,20.0,32.8,24.5,0.0
14-07-2003,21.0,31.2,25.2,0.0
15-07-2003,23.0,31.0,26.2,0.0
16-07-2003,22.0,32.3,24.8,0.0
17-07-2003,19.0,31.6,25.0,8888.0
18-07-2003,21.0,32.2,24.7,8888.0
19-07-2003,20.0,32.0,26.5,0.0
20-07-2003,21.0,32.9,25.2,0.0
21-07-2003,20.0,32.3,26.7,0.0
22-07-2003,25.0,32.9,27.3,0.0
23-07-2003,24.0,32.7,27.2,0.0
24-07-2003,24.0,30.0,26.5,0.0
25-07-2003,20.0,31.4,26.3,0.0
26-07-2003,21.0,32.0,25.4,0.0
27-07-2003,22.0,31.6,25.7,0.0
28-07-2003,22.0,31.8,25.5,0.0
29-07-2003,21.0,31.6,25.7,0.0
30-07-2003,22.0,33.4,26.3,0.0
31-07-2003,22.0,31.6,25.7,0.0
01-08-2003,23.0,32.4,25.0,0.0
02-08-2003,21.0,29.8,24.9,0.0
03-08-2003,22.0,31.9,25.1,0.0
04-08-2003,23.0,33.3,26.7,0.0
05-08-2003,22.0,31.8,25.5,0.0
06-08-2003,20.0,31.7,25.8,0.0
07-08-2003,23.0,33.7,26.6,0.0
08-08-2003,21.0,32.4,26.3,0.0
09-08-2003,22.0,30.6,25.3,0.0
10-08-2003,21.0,31.5,25.8,0.0
11-08-2003,21.0,31.0,25.9,0.0
12-08-2003,21.0,30.4,25.5,0.0
13-08-2003,21.0,31.8,25.4,0.0
14-08-2003,21.0,34.1,27.0,0.0
15-08-2003,24.0,33.2,27.4,0.0
16-08-2003,22.0,33.3,27.2,0.0
17-08-2003,24.0,33.4,27.5,0.0
18-08-2003,21.0,35.2,27.1,0.0
19-08-2003,22.0,32.4,26.9,0.0
20-08-2003,23.0,31.4,26.1,0.0
21-08-2003,23.0,31.2,25.4,0.0
22-08-2003,20.0,31.1,25.0,0.0
23-08-2003,20.0,32.6,24.6,0.0
24-08-2003,20.0,30.6,24.2,0.0
25-08-2003,20.0,29.8,23.7,0.0
26-08-2003,19.0,33.8,25.6,0.0
27-08-2003,22.0,34.0,27.5,0.0
28-08-2003,23.0,33.8,27.3,0.0
29-08-2003,19.0,34.0,26.5,0.0
30-08-2003,20.0,32.7,24.4,0.0
31-08-2003,23.0,32.7,26.0,0.0
01-09-2003,23.0,34.5,27.5,0.0
02-09-2003,23.0,34.7,27.6,0.0
03-09-2003,22.0,33.1,27.4,0.0
04-09-2003,23.0,32.0,26.6,0.0
05-09-2003,20.0,31.2,25.1,0.0
06-09-2003,21.0,30.7,24.5,0.0
07-09-2003,19.0,31.8,25.7,0.0
08-09-2003,21.0,32.2,25.7,0.0
09-09-2003,24.0,32.5,27.1,0.0
10-09-2003,21.0,32.8,26.4,0.0
11-09-2003,21.0,33.4,27.2,0.0
12-09-2003,22.0,33.4,27.1,0.0
13-09-2003,22.0,31.7,26.6,0.0
14-09-2003,23.0,32.5,26.6,0.0
15-09-2003,22.0,32.4,26.5,0.0
16-09-2003,24.0,32.6,26.2,0.0
17-09-2003,22.0,32.5,26.8,0.0
18-09-2003,23.0,33.7,26.1,0.0
19-09-2003,22.0,34.1,27.7,0.0
20-09-2003,22.0,34.6,28.1,0.0
21-09-2003,23.0,32.9,27.2,0.0
22-09-2003,22.0,32.7,26.3,0.0
23-09-2003,23.0,33.0,26.8,0.0
24-09-2003,22.0,32.7,26.3,0.0
25-09-2003,22.0,33.6,27.5,0.0
26-09-2003,24.0,34.0,28.0,0.0
27-09-2003,24.0,33.4,28.2,0.0
28-09-2003,24.0,36.6,28.1,0.0
29-09-2003,24.0,33.9,29.0,0.0
30-09-2003,25.0,33.0,28.1,0.0
01-10-2003,22.0,32.7,27.6,0.0
02-10-2003,23.0,34.2,27.2,0.0
03-10-2003,22.0,33.8,27.7,0.0
04-10-2003,23.0,34.2,27.7,0.0
05-10-2003,23.0,32.7,27.4,8888.0
06-10-2003,25.0,28.3,25.7,9.0
07-10-2003,23.0,32.2,25.8,11.0
08-10-2003,24.0,33.1,28.1,0.0
09-10-2003,21.0,34.4,28.5,0.0
10-10-2003,22.0,34.2,27.4,0.0
11-10-2003,21.0,33.9,27.1,0.0
12-10-2003,24.0,37.2,29.2,0.0
13-10-2003,21.0,33.4,27.9,0.0
14-10-2003,24.0,35.2,28.7,0.0
15-10-2003,23.0,35.4,29.1,0.0
16-10-2003,26.0,34.8,28.9,0.0
17-10-2003,23.0,33.9,28.4,0.0
18-10-2003,22.0,34.3,27.9,0.0
19-10-2003,23.0,34.8,29.8,0.0
20-10-2003,24.0,34.8,28.5,0.0
21-10-2003,23.0,31.8,28.1,0.0
22-10-2003,23.0,32.4,27.5,9.0
23-10-2003,24.0,32.1,27.8,0.0
24-10-2003,25.0,33.6,28.2,0.0
25-10-2003,23.0,35.4,28.8,0.0
26-10-2003,21.0,34.6,27.6,0.0
27-10-2003,23.0,36.0,26.6,27.0
28-10-2003,22.0,32.8,27.9,0.0
29-10-2003,23.0,33.4,27.6,0.0
30-10-2003,24.0,32.0,27.6,0.0
31-10-2003,24.0,33.0,28.2,0.0
01-11-2003,24.0,34.6,28.1,0.0
02-11-2003,21.0,34.2,26.6,0.0
03-11-2003,24.0,34.4,28.3,0.0
04-11-2003,24.0,32.4,27.6,0.0
05-11-2003,24.0,35.2,28.3,0.0
06-11-2003,22.0,37.8,28.9,0.0
07-11-2003,26.0,35.0,29.1,0.0
08-11-2003,25.0,33.7,28.8,0.0
09-11-2003,25.0,34.4,27.4,10.0
10-11-2003,23.0,32.0,27.9,21.0
11-11-2003,22.0,33.4,28.3,0.0
12-11-2003,24.0,33.2,28.0,23.0
13-11-2003,26.0,33.4,28.0,9.0
14-11-2003,23.0,33.5,28.4,0.0
15-11-2003,25.0,33.5,27.7,0.0
16-11-2003,24.0,32.5,28.7,13.0
17-11-2003,25.0,33.0,28.4,10.0
18-11-2003,22.0,33.1,27.7,7.0
19-11-2003,25.0,33.6,28.7,0.0
20-11-2003,26.0,33.4,29.1,0.0
21-11-2003,25.0,33.8,27.9,0.0
22-11-2003,22.0,33.2,28.5,0.0
23-11-2003,24.0,32.7,27.5,0.0
24-11-2003,23.0,32.6,27.7,3.0
25-11-2003,25.0,32.4,25.6,11.0
26-11-2003,25.0,33.0,27.6,0.0
27-11-2003,24.0,33.1,28.1,0.0
28-11-2003,24.0,34.0,28.5,0.0
29-11-2003,25.0,35.0,29.7,0.0
30-11-2003,23.0,35.3,29.5,0.0
01-12-2003,24.0,35.9,29.6,0.0
02-12-2003,25.0,33.0,28.5,0.0
